Tweetidnumber,numimagesboth,tweetertype,tweeterteases,mention,numimgfem,numimgneither,numimgmuscular,numimgskinny,numimgbutt,numimgthigh,numimgarm,numimgneck,numimgtorso,numimgwaist,numimgbody,numimghealthyfood,imgfocuselse,imgfocusbody,imgfocusfood,webtopicelse,webtopicpa,webtopichealtyeat,webtopicdiet,webbroken,web,imagevid,medtype,hashtagonly,english,relevant,promotional,mentionmeds,mentioneatless,mentioneathealthy,mentionexercise,mentionstrength,mentionloseweight,mentionbinge,mentionvomit,mentionwantbody,mentionnone,mentiondisorder,noimage,webtopicmeds,numimgcandy,numimgcombo,numimgmale,numimgcanttell,name1,RT,likes,replies,Followed,Followers,Tweets,Favorites,thinspo,fitspo,thinfit,binumimagesboth,binumimgfem,binumimgarm,binumimgneither,binumimgmuscular,binumimgskinny,binumimgbutt,binumimgthigh,binumimgneck,binumimgtorso,binumimgwaist,binumimgbody,binumimghealthyfood,binumimgcandy,binumimgcombo,binumimgmale,binumimgcanttell
1501,0,person representing personal views,No,1,4,2,0,2,0,0,0,0,3,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,411,1,3,0,51,95,7031,7775,1,0,thinspo,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,NA,NA,NA,No,No
6445,0,person representing personal views,No,1,2,2,0,0,0,0,0,0,0,0,2,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,"Wanting a body feature to look a specific way (must identify a specific body part, such as wanting smaller thighs, etc)",No,"Specifically mentions an eating disorder (e.g., anorexia, bulimia, BED, ana, mia, etc.)",NA,NA,NA,NA,0,0,436,1,2,0,523,223,831,123,1,0,thinspo,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
416,0,person representing personal views,No,0,3,0,0,3,0,0,NA,1,0,0,2,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,Yes,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,451,1,1,0,780,780,1840,2443,1,0,thinspo,No,Yes,NA,No,No,Yes,No,No,Yes,No,No,Yes,NA,NA,NA,No,No
69206,0,unable to tell,No,0,1,1,0,0,0,0,0,0,1,0,0,NA,No,A body or parts of a body,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,0,0,509,1,0,0,2375,2991,377132,0,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,No
45511,0,person representing personal views,No,1,2,1,0,0,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,0,0,520,1,1,0,4825,4540,34043,46219,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
9366,0,person representing personal views,No,0,2,2,0,0,0,0,0,0,1,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,Yes,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,526,1,2,0,74,41,435,39,1,0,thinspo,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,NA,NA,NA,No,No
24,0,unable to tell,No,1,1,1,0,0,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,532,1,2,0,0,489,208349,0,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
24021,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Unable to tell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,1,1,0,441,981,11468,736,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35500,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Unable to tell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35450,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,NA,Food,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,Yes,Yes,Yes,No,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,0,0,NA,NA,121,0,1,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,NA,NA
35509,0,organization or person representing an organization,No,0,1,0,1,0,0,0,0,0,1,0,0,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,Yes,Yes,Yes,Yes,No,No,No,Exercising harder/more often,Gaining strength and/or muscle mass/definition,No,No,No,No,No,No,NA,NA,NA,NA,0,0,56,0,1,0,NA,NA,NA,NA,0,1,fitspo,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,NA,NA,NA,No,No
35493,NA,unable to tell,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,Something else,No,No,No,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,104,0,1,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35485,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,89,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35495,0,organization or person representing an organization,No,0,1,0,1,0,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,Gaining strength and/or muscle mass/definition,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,199,0,0,0,NA,NA,NA,NA,0,1,fitspo,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
35502,0,NA,NA,1,1,0,1,0,0,0,0,0,0,0,1,NA,NA,A body or parts of a body,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Unable to tell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,338,0,3,0,NA,NA,NA,NA,0,1,fitspo,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
35480,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),"Vitamin or dietary supplement (e.g., probiotic)",No,Yes,Yes,Yes,"Taking medications, vitamins, or supplements",No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,232,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35489,NA,unable to tell,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,NA,Food,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,0,0,NA,NA,509,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,NA,NA
35490,0,unable to tell,No,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,A body or parts of a body,Food,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,0,1,0,0,509,0,0,0,NA,NA,NA,NA,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
35491,NA,unable to tell,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,509,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35440,NA,person representing personal views,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,96,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35415,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,Healthy eating,No,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,486,0,2,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35416,NA,unable to tell,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,NA,Food,No,No,Healthy eating,No,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,0,0,NA,NA,486,0,1,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,NA,NA
35427,1,person representing personal views,No,0,0,1,1,0,0,0,1,0,1,0,0,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,0,0,101,0,1,0,NA,NA,NA,NA,0,1,fitspo,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,NA,NA,NA,No,No
35471,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,133,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35472,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),"Vitamin or dietary supplement (e.g., probiotic)",No,Yes,Yes,Yes,"Taking medications, vitamins, or supplements",No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,133,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35473,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,Eating healthier food,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,133,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35504,NA,person representing personal views,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Web page link does not work,No,No,NA,Yes,Yes,Yes,No,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,166,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35419,NA,unable to tell,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,Exercising harder/more often,Gaining strength and/or muscle mass/definition,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,243,0,2,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35454,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35469,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,355,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35470,0,organization or person representing an organization,No,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,A body or parts of a body,Food,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,0,1,0,0,355,0,0,0,NA,NA,NA,NA,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
35463,0,unable to tell,No,1,1,1,0,0,0,0,0,1,0,0,0,0,NA,A body or parts of a body,Food,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,Vomiting or fasting,No,No,No,NA,NA,0,1,0,0,176,0,1,0,NA,NA,NA,NA,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
35475,NA,unable to tell,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,Eating healthier food,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,532,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35431,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,337,0,0,0,NA,NA,NA,NA,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32958,NA,person representing personal views,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,No,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,No,No,"Specifically mentions an eating disorder (e.g., anorexia, bulimia, BED, ana, mia, etc.)",Not applicable (does not show or link to image or web page),NA,NA,NA,NA,NA,220,0,1,0,NA,NA,NA,NA,1,0,thinspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29537,0,person representing personal views,No,0,4,4,0,0,0,0,0,0,0,0,4,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,11,0,1,0,629,455,2691,1140,1,0,thinspo,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
65107,NA,person representing personal views,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,No,Yes,Yes,No,No,Eating less food/fewer calories,No,Exercising harder/more often,Gaining strength and/or muscle mass/definition,Losing weight or wanting to be thinner,No,No,No,No,No,Not applicable (does not show or link to image or web page),NA,NA,NA,NA,NA,21,0,1,0,1294,1527,18025,1176,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10886,0,person representing personal views,No,0,0,0,1,0,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,Exercising harder/more often,Gaining strength and/or muscle mass/definition,No,No,No,No,No,No,NA,NA,NA,NA,1,0,26,0,0,0,34,31,483,59,0,1,fitspo,No,No,No,No,Yes,No,No,No,No,No,No,Yes,NA,NA,NA,Yes,No
23353,0,person representing personal views,No,1,1,1,0,0,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,28,0,1,0,23,2,32,6,1,0,thinspo,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
70583,0,person representing personal views,No,1,1,0,0,1,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,No,No,Losing weight or wanting to be thinner,No,No,"Wanting a body feature to look a specific way (must identify a specific body part, such as wanting smaller thighs, etc)",No,"Specifically mentions an eating disorder (e.g., anorexia, bulimia, BED, ana, mia, etc.)",NA,NA,NA,NA,0,0,46,0,5,0,41,1576,1466,26,1,0,thinspo,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,NA,NA,NA,No,No
45942,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,0,0,357,144,325,133,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24130,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,Yes,Yes,Yes,No,No,No,No,Exercising harder/more often,Gaining strength and/or muscle mass/definition,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,56,0,2,0,338,905,6895,443,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59526,NA,organization or person representing an organization,No,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,No,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,64,0,2,0,1132,1755,1037,975,0,1,fitspo,NA,No,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA
22842,0,organization or person representing an organization,No,1,1,1,0,0,0,0,0,0,0,0,1,NA,No,A body or parts of a body,NA,NA,NA,NA,NA,NA,No,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,0,0,76,0,0,0,365,274,525,55,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,NA,NA,No,No
59390,NA,person representing personal views,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,NA,No,Yes,Yes,No,No,Eating less food/fewer calories,Eating healthier food,Exercising harder/more often,No,No,No,No,No,No,No,Not applicable (does not show or link to image or web page),NA,NA,NA,NA,NA,80,0,0,0,644,885,27135,115,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,organization or person representing an organization,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,NA,Food,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,No,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,0,0,NA,NA,89,0,0,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,NA,NA
18018,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Something else,NA,Food,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,"Wanting a body feature to look a specific way (must identify a specific body part, such as wanting smaller thighs, etc)",No,No,NA,NA,0,0,NA,NA,89,0,1,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,NA,NA
25777,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,Eating healthier food,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,89,0,1,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25795,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,89,0,0,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54078,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,NA,Food,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,0,0,NA,NA,89,0,1,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,No,NA,NA
54116,0,organization or person representing an organization,No,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,A body or parts of a body,Food,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,0,1,0,0,89,0,0,0,1584,2807,320179,0,0,1,fitspo,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
54169,0,organization or person representing an organization,No,0,1,0,0,1,0,0,0,0,1,0,0,NA,No,A body or parts of a body,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,No,No,No,No,No,No,NA,NA,NA,NA,0,0,89,0,1,0,1584,2807,320179,0,0,1,fitspo,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,NA,NA,NA,No,No
68294,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Dieting,NA,A web page,No,NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,89,0,0,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68313,0,organization or person representing an organization,No,0,1,1,0,0,0,0,1,0,0,0,0,NA,No,A body or parts of a body,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,0,0,89,0,0,0,1584,2807,320179,0,0,1,fitspo,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,NA,NA,NA,No,No
68459,NA,organization or person representing an organization,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Something else,NA,NA,No,No,No,Dieting,NA,A web page,Image(s) or video(s),NA,No,Yes,Yes,Yes,No,Eating less food/fewer calories,No,Exercising harder/more often,No,Losing weight or wanting to be thinner,No,No,No,No,No,NA,NA,NA,NA,NA,NA,89,0,0,0,1584,2807,320179,0,0,1,fitspo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
